Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"MK","Macro Indicators","233","Estonia","6119","Value US$ per capita","22011","Gross National Income","2012","2012","USD","16682.938744","X","Figure from international organizations",""
"MK","Macro Indicators","233","Estonia","6119","Value US$ per capita","22011","Gross National Income","2013","2013","USD","18589.327003","X","Figure from international organizations",""
"MK","Macro Indicators","233","Estonia","6119","Value US$ per capita","22011","Gross National Income","2014","2014","USD","19658.585518","X","Figure from international organizations",""
"MK","Macro Indicators","233","Estonia","6119","Value US$ per capita","22011","Gross National Income","2015","2015","USD","17023.006685","X","Figure from international organizations",""
"MK","Macro Indicators","233","Estonia","6119","Value US$ per capita","22011","Gross National Income","2016","2016","USD","17874.433007","X","Figure from international organizations",""
"MK","Macro Indicators","233","Estonia","6119","Value US$ per capita","22011","Gross National Income","2017","2017","USD","19932.665237","X","Figure from international organizations",""
"MK","Macro Indicators","233","Estonia","6119","Value US$ per capita","22011","Gross National Income","2018","2018","USD","22672.145729","X","Figure from international organizations",""
"MK","Macro Indicators","233","Estonia","6119","Value US$ per capita","22011","Gross National Income","2019","2019","USD","23137.094976","X","Figure from international organizations",""
"MK","Macro Indicators","233","Estonia","6119","Value US$ per capita","22011","Gross National Income","2020","2020","USD","23255.645591","X","Figure from international organizations",""
"MK","Macro Indicators","233","Estonia","6119","Value US$ per capita","22011","Gross National Income","2021","2021","USD","27321.04026","X","Figure from international organizations",""
"MK","Macro Indicators","748","Eswatini","6119","Value US$ per capita","22008","Gross Domestic Product","2010","2010","USD","4035.5345","X","Figure from international organizations",""
"MK","Macro Indicators","748","Eswatini","6119","Value US$ per capita","22008","Gross Domestic Product","2011","2011","USD","4360.959894","X","Figure from international organizations",""
"MK","Macro Indicators","748","Eswatini","6119","Value US$ per capita","22008","Gross Domestic Product","2012","2012","USD","4396.579316","X","Figure from international organizations",""
"MK","Macro Indicators","748","Eswatini","6119","Value US$ per capita","22008","Gross Domestic Product","2013","2013","USD","4111.128355","X","Figure from international organizations",""
"MK","Macro Indicators","748","Eswatini","6119","Value US$ per capita","22008","Gross Domestic Product","2014","2014","USD","3928.522908","X","Figure from international organizations",""
"MK","Macro Indicators","748","Eswatini","6119","Value US$ per capita","22008","Gross Domestic Product","2015","2015","USD","3579.763941","X","Figure from international organizations",""
"MK","Macro Indicators","748","Eswatini","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","USD","3339.987372","X","Figure from international organizations",""
"MK","Macro Indicators","748","Eswatini","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","USD","3822.79341","X","Figure from international organizations",""
"MK","Macro Indicators","748","Eswatini","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","USD","4020.026769","X","Figure from international organizations",""
"MK","Macro Indicators","748","Eswatini","6119","Value US$ per capita","22008","Gross Domestic Product","2019","2019","USD","3843.380255","X","Figure from international organizations",""
"MK","Macro Indicators","748","Eswatini","6119","Value US$ per capita","22008","Gross Domestic Product","2020","2020","USD","3372.904638","X","Figure from international organizations",""
"MK","Macro Indicators","748","Eswatini","6119","Value US$ per capita","22008","Gross Domestic Product","2021","2021","USD","3978.394074","X","Figure from international organizations",""
"MK","Macro Indicators","748","Eswatini","6119","Value US$ per capita","22011","Gross National Income","2010","2010","USD","3829.927936","X","Figure from international organizations",""
"MK","Macro Indicators","748","Eswatini","6119","Value US$ per capita","22011","Gross National Income","2011","2011","USD","4096.494278","X","Figure from international organizations",""
"MK","Macro Indicators","748","Eswatini","6119","Value US$ per capita","22011","Gross National Income","2012","2012","USD","4112.868895","X","Figure from international organizations",""
"MK","Macro Indicators","748","Eswatini","6119","Value US$ per capita","22011","Gross National Income","2013","2013","USD","3934.636733","X","Figure from international organizations",""
"MK","Macro Indicators","748","Eswatini","6119","Value US$ per capita","22011","Gross National Income","2014","2014","USD","3762.311817","X","Figure from international organizations",""
"MK","Macro Indicators","748","Eswatini","6119","Value US$ per capita","22011","Gross National Income","2015","2015","USD","3439.224872","X","Figure from international organizations",""
"MK","Macro Indicators","748","Eswatini","6119","Value US$ per capita","22011","Gross National Income","2016","2016","USD","3160.425599","X","Figure from international organizations",""
"MK","Macro Indicators","748","Eswatini","6119","Value US$ per capita","22011","Gross National Income","2017","2017","USD","3566.576152","X","Figure from international organizations",""
"MK","Macro Indicators","748","Eswatini","6119","Value US$ per capita","22011","Gross National Income","2018","2018","USD","3741.777782","X","Figure from international organizations",""
"MK","Macro Indicators","748","Eswatini","6119","Value US$ per capita","22011","Gross National Income","2019","2019","USD","3478.691983","X","Figure from international organizations",""
"MK","Macro Indicators","748","Eswatini","6119","Value US$ per capita","22011","Gross National Income","2020","2020","USD","3040.922763","X","Figure from international organizations",""
"MK","Macro Indicators","748","Eswatini","6119","Value US$ per capita","22011","Gross National Income","2021","2021","USD","3654.380425","X","Figure from international organizations",""
"MK","Macro Indicators","231","Ethiopia","6119","Value US$ per capita","22008","Gross Domestic Product","2010","2010","USD","294.844784","X","Figure from international organizations",""
"MK","Macro Indicators","231","Ethiopia","6119","Value US$ per capita","22008","Gross Domestic Product","2011","2011","USD","331.955251","X","Figure from international organizations",""
"MK","Macro Indicators","231","Ethiopia","6119","Value US$ per capita","22008","Gross Domestic Product","2012","2012","USD","446.902462","X","Figure from international organizations",""
"MK","Macro Indicators","231","Ethiopia","6119","Value US$ per capita","22008","Gross Domestic Product","2013","2013","USD","479.397716","X","Figure from international organizations",""
"MK","Macro Indicators","231","Ethiopia","6119","Value US$ per capita","22008","Gross Domestic Product","2014","2014","USD","543.007562","X","Figure from international organizations",""
"MK","Macro Indicators","231","Ethiopia","6119","Value US$ per capita","22008","Gross Domestic Product","2015","2015","USD","615.570325","X","Figure from international organizations",""
"MK","Macro Indicators","231","Ethiopia","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","USD","685.301939","X","Figure from international organizations",""
"MK","Macro Indicators","231","Ethiopia","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","USD","709.761008","X","Figure from international organizations",""
"MK","Macro Indicators","231","Ethiopia","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","USD","721.77387","X","Figure from international organizations",""
"MK","Macro Indicators","231","Ethiopia","6119","Value US$ per capita","22008","Gross Domestic Product","2019","2019","USD","811.088505","X","Figure from international organizations",""
"MK","Macro Indicators","231","Ethiopia","6119","Value US$ per capita","22008","Gross Domestic Product","2020","2020","USD","824.487259","X","Figure from international organizations",""
"MK","Macro Indicators","231","Ethiopia","6119","Value US$ per capita","22008","Gross Domestic Product","2021","2021","USD","825.222128","X","Figure from international organizations",""
"MK","Macro Indicators","231","Ethiopia","6119","Value US$ per capita","22011","Gross National Income","2010","2010","USD","294.290089","X","Figure from international organizations",""
"MK","Macro Indicators","231","Ethiopia","6119","Value US$ per capita","22011","Gross National Income","2011","2011","USD","325.433137","X","Figure from international organizations",""
"MK","Macro Indicators","231","Ethiopia","6119","Value US$ per capita","22011","Gross National Income","2012","2012","USD","439.502503","X","Figure from international organizations",""
"MK","Macro Indicators","231","Ethiopia","6119","Value US$ per capita","22011","Gross National Income","2013","2013","USD","490.889452","X","Figure from international organizations",""
"MK","Macro Indicators","231","Ethiopia","6119","Value US$ per capita","22011","Gross National Income","2014","2014","USD","555.746582","X","Figure from international organizations",""
"MK","Macro Indicators","231","Ethiopia","6119","Value US$ per capita","22011","Gross National Income","2015","2015","USD","629.204639","X","Figure from international organizations",""
"MK","Macro Indicators","231","Ethiopia","6119","Value US$ per capita","22011","Gross National Income","2016","2016","USD","683.063308","X","Figure from international organizations",""
"MK","Macro Indicators","231","Ethiopia","6119","Value US$ per capita","22011","Gross National Income","2017","2017","USD","705.544502","X","Figure from international organizations",""
"MK","Macro Indicators","231","Ethiopia","6119","Value US$ per capita","22011","Gross National Income","2018","2018","USD","718.542456","X","Figure from international organizations",""
"MK","Macro Indicators","231","Ethiopia","6119","Value US$ per capita","22011","Gross National Income","2019","2019","USD","806.102352","X","Figure from international organizations",""
"MK","Macro Indicators","231","Ethiopia","6119","Value US$ per capita","22011","Gross National Income","2020","2020","USD","819.794781","X","Figure from international organizations",""
"MK","Macro Indicators","231","Ethiopia","6119","Value US$ per capita","22011","Gross National Income","2021","2021","USD","820.967624","X","Figure from international organizations",""
"MK","Macro Indicators","242","Fiji","6119","Value US$ per capita","22008","Gross Domestic Product","2010","2010","USD","3469.512556","X","Figure from international organizations",""
"MK","Macro Indicators","242","Fiji","6119","Value US$ per capita","22008","Gross Domestic Product","2011","2011","USD","4155.360708","X","Figure from international organizations",""
"MK","Macro Indicators","242","Fiji","6119","Value US$ per capita","22008","Gross Domestic Product","2012","2012","USD","4359.790127","X","Figure from international organizations",""
"MK","Macro Indicators","242","Fiji","6119","Value US$ per capita","22008","Gross Domestic Product","2013","2013","USD","4587.176974","X","Figure from international organizations",""
"MK","Macro Indicators","242","Fiji","6119","Value US$ per capita","22008","Gross Domestic Product","2014","2014","USD","5305.03238","X","Figure from international organizations",""
"MK","Macro Indicators","242","Fiji","6119","Value US$ per capita","22008","Gross Domestic Product","2015","2015","USD","5105.148732","X","Figure from international organizations",""
"MK","Macro Indicators","242","Fiji","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","USD","5368.467353","X","Figure from international organizations",""
"MK","Macro Indicators","242","Fiji","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","USD","5825.224293","X","Figure from international organizations",""
"MK","Macro Indicators","242","Fiji","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","USD","6073.395193","X","Figure from international organizations",""
"MK","Macro Indicators","242","Fiji","6119","Value US$ per capita","22008","Gross Domestic Product","2019","2019","USD","5927.709029","X","Figure from international organizations",""
"MK","Macro Indicators","242","Fiji","6119","Value US$ per capita","22008","Gross Domestic Product","2020","2020","USD","4815.689316","X","Figure from international organizations",""
"MK","Macro Indicators","242","Fiji","6119","Value US$ per capita","22008","Gross Domestic Product","2021","2021","USD","4656.050592","X","Figure from international organizations",""
"MK","Macro Indicators","242","Fiji","6119","Value US$ per capita","22011","Gross National Income","2010","2010","USD","3361.623323","X","Figure from international organizations",""
"MK","Macro Indicators","242","Fiji","6119","Value US$ per capita","22011","Gross National Income","2011","2011","USD","4027.732404","X","Figure from international organizations",""
"MK","Macro Indicators","242","Fiji","6119","Value US$ per capita","22011","Gross National Income","2012","2012","USD","4198.812987","X","Figure from international organizations",""
"MK","Macro Indicators","242","Fiji","6119","Value US$ per capita","22011","Gross National Income","2013","2013","USD","4497.445807","X","Figure from international organizations",""
"MK","Macro Indicators","242","Fiji","6119","Value US$ per capita","22011","Gross National Income","2014","2014","USD","5059.080732","X","Figure from international organizations",""
"MK","Macro Indicators","242","Fiji","6119","Value US$ per capita","22011","Gross National Income","2015","2015","USD","4795.15986","X","Figure from international organizations",""
"MK","Macro Indicators","242","Fiji","6119","Value US$ per capita","22011","Gross National Income","2016","2016","USD","5072.318712","X","Figure from international organizations",""
"MK","Macro Indicators","242","Fiji","6119","Value US$ per capita","22011","Gross National Income","2017","2017","USD","5364.839418","X","Figure from international organizations",""
"MK","Macro Indicators","242","Fiji","6119","Value US$ per capita","22011","Gross National Income","2018","2018","USD","5681.872454","X","Figure from international organizations",""
"MK","Macro Indicators","242","Fiji","6119","Value US$ per capita","22011","Gross National Income","2019","2019","USD","5477.584781","X","Figure from international organizations",""
"MK","Macro Indicators","242","Fiji","6119","Value US$ per capita","22011","Gross National Income","2020","2020","USD","4458.536072","X","Figure from international organizations",""
"MK","Macro Indicators","242","Fiji","6119","Value US$ per capita","22011","Gross National Income","2021","2021","USD","4376.117114","X","Figure from international organizations",""
"MK","Macro Indicators","246","Finland","6119","Value US$ per capita","22008","Gross Domestic Product","2010","2010","USD","46460.674927","X","Figure from international organizations",""
"MK","Macro Indicators","246","Finland","6119","Value US$ per capita","22008","Gross Domestic Product","2011","2011","USD","51083.002593","X","Figure from international organizations",""
"MK","Macro Indicators","246","Finland","6119","Value US$ per capita","22008","Gross Domestic Product","2012","2012","USD","47711.777241","X","Figure from international organizations",""
"MK","Macro Indicators","246","Finland","6119","Value US$ per capita","22008","Gross Domestic Product","2013","2013","USD","49878.96031","X","Figure from international organizations",""
"MK","Macro Indicators","246","Finland","6119","Value US$ per capita","22008","Gross Domestic Product","2014","2014","USD","50260.962457","X","Figure from international organizations",""
"MK","Macro Indicators","246","Finland","6119","Value US$ per capita","22008","Gross Domestic Product","2015","2015","USD","42785.244935","X","Figure from international organizations",""
"MK","Macro Indicators","246","Finland","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","USD","43784.953249","X","Figure from international organizations",""
"MK","Macro Indicators","246","Finland","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","USD","46412.760009","X","Figure from international organizations",""
"MK","Macro Indicators","246","Finland","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","USD","49988.206202","X","Figure from international organizations",""
"MK","Macro Indicators","246","Finland","6119","Value US$ per capita","22008","Gross Domestic Product","2019","2019","USD","48630.465932","X","Figure from international organizations",""
"MK","Macro Indicators","246","Finland","6119","Value US$ per capita","22008","Gross Domestic Product","2020","2020","USD","49170.386262","X","Figure from international organizations",""
"MK","Macro Indicators","246","Finland","6119","Value US$ per capita","22008","Gross Domestic Product","2021","2021","USD","53608.593875","X","Figure from international organizations",""
"MK","Macro Indicators","246","Finland","6119","Value US$ per capita","22011","Gross National Income","2010","2010","USD","47061.735199","X","Figure from international organizations",""
"MK","Macro Indicators","246","Finland","6119","Value US$ per capita","22011","Gross National Income","2011","2011","USD","51278.56475","X","Figure from international organizations",""
"MK","Macro Indicators","246","Finland","6119","Value US$ per capita","22011","Gross National Income","2012","2012","USD","47934.865879","X","Figure from international organizations",""
"MK","Macro Indicators","246","Finland","6119","Value US$ per capita","22011","Gross National Income","2013","2013","USD","50083.777474","X","Figure from international organizations",""
"MK","Macro Indicators","246","Finland","6119","Value US$ per capita","22011","Gross National Income","2014","2014","USD","50764.065225","X","Figure from international organizations",""
"MK","Macro Indicators","246","Finland","6119","Value US$ per capita","22011","Gross National Income","2015","2015","USD","43206.043593","X","Figure from international organizations",""
"MK","Macro Indicators","246","Finland","6119","Value US$ per capita","22011","Gross National Income","2016","2016","USD","43984.233786","X","Figure from international organizations",""
"MK","Macro Indicators","246","Finland","6119","Value US$ per capita","22011","Gross National Income","2017","2017","USD","46435.935523","X","Figure from international organizations",""
"MK","Macro Indicators","246","Finland","6119","Value US$ per capita","22011","Gross National Income","2018","2018","USD","50189.048041","X","Figure from international organizations",""
"MK","Macro Indicators","246","Finland","6119","Value US$ per capita","22011","Gross National Income","2019","2019","USD","48881.263848","X","Figure from international organizations",""
"MK","Macro Indicators","246","Finland","6119","Value US$ per capita","22011","Gross National Income","2020","2020","USD","49972.685812","X","Figure from international organizations",""
"MK","Macro Indicators","246","Finland","6119","Value US$ per capita","22011","Gross National Income","2021","2021","USD","54445.443675","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6119","Value US$ per capita","22008","Gross Domestic Product","2010","2010","USD","42319.286943","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6119","Value US$ per capita","22008","Gross Domestic Product","2011","2011","USD","45581.775458","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6119","Value US$ per capita","22008","Gross Domestic Product","2012","2012","USD","42552.163806","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6119","Value US$ per capita","22008","Gross Domestic Product","2013","2013","USD","44384.143626","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6119","Value US$ per capita","22008","Gross Domestic Product","2014","2014","USD","44853.490243","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6119","Value US$ per capita","22008","Gross Domestic Product","2015","2015","USD","38210.573937","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","USD","38620.282974","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","USD","40458.149878","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","USD","43420.224889","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6119","Value US$ per capita","22008","Gross Domestic Product","2019","2019","USD","42373.920168","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6119","Value US$ per capita","22008","Gross Domestic Product","2020","2020","USD","41057.948442","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6119","Value US$ per capita","22008","Gross Domestic Product","2021","2021","USD","45859.129065","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6119","Value US$ per capita","22011","Gross National Income","2010","2010","USD","43298.894863","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6119","Value US$ per capita","22011","Gross National Income","2011","2011","USD","46793.572719","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6119","Value US$ per capita","22011","Gross National Income","2012","2012","USD","43482.552618","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6119","Value US$ per capita","22011","Gross National Income","2013","2013","USD","45378.305811","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6119","Value US$ per capita","22011","Gross National Income","2014","2014","USD","45825.644653","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6119","Value US$ per capita","22011","Gross National Income","2015","2015","USD","39035.763626","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6119","Value US$ per capita","22011","Gross National Income","2016","2016","USD","39437.243218","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6119","Value US$ per capita","22011","Gross National Income","2017","2017","USD","41372.562726","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6119","Value US$ per capita","22011","Gross National Income","2018","2018","USD","44426.863099","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6119","Value US$ per capita","22011","Gross National Income","2019","2019","USD","43283.027264","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6119","Value US$ per capita","22011","Gross National Income","2020","2020","USD","41376.870307","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6119","Value US$ per capita","22011","Gross National Income","2021","2021","USD","46868.880403","X","Figure from international organizations",""
"MK","Macro Indicators","258","French Polynesia","6119","Value US$ per capita","22008","Gross Domestic Product","2010","2010","USD","21426.952445","X","Figure from international organizations",""
"MK","Macro Indicators","258","French Polynesia","6119","Value US$ per capita","22008","Gross Domestic Product","2011","2011","USD","21719.529265","X","Figure from international organizations",""
"MK","Macro Indicators","258","French Polynesia","6119","Value US$ per capita","22008","Gross Domestic Product","2012","2012","USD","19865.671949","X","Figure from international organizations",""
"MK","Macro Indicators","258","French Polynesia","6119","Value US$ per capita","22008","Gross Domestic Product","2013","2013","USD","20935.565331","X","Figure from international organizations",""
"MK","Macro Indicators","258","French Polynesia","6119","Value US$ per capita","22008","Gross Domestic Product","2014","2014","USD","21194.846515","X","Figure from international organizations",""
"MK","Macro Indicators","258","French Polynesia","6119","Value US$ per capita","22008","Gross Domestic Product","2015","2015","USD","18245.175179","X","Figure from international organizations",""
"MK","Macro Indicators","258","French Polynesia","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","USD","18713.927185","X","Figure from international organizations",""
"MK","Macro Indicators","258","French Polynesia","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","USD","19743.958993","X","Figure from international organizations",""
"MK","Macro Indicators","258","French Polynesia","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","USD","20614.894393","X","Figure from international organizations",""
"MK","Macro Indicators","258","French Polynesia","6119","Value US$ per capita","22008","Gross Domestic Product","2019","2019","USD","20093.208617","X","Figure from international organizations",""
"MK","Macro Indicators","258","French Polynesia","6119","Value US$ per capita","22008","Gross Domestic Product","2020","2020","USD","19185.697736","X","Figure from international organizations",""
"MK","Macro Indicators","258","French Polynesia","6119","Value US$ per capita","22008","Gross Domestic Product","2021","2021","USD","20230.241135","X","Figure from international organizations",""
"MK","Macro Indicators","258","French Polynesia","6119","Value US$ per capita","22011","Gross National Income","2010","2010","USD","21426.952445","X","Figure from international organizations",""
"MK","Macro Indicators","258","French Polynesia","6119","Value US$ per capita","22011","Gross National Income","2011","2011","USD","21719.529265","X","Figure from international organizations",""
"MK","Macro Indicators","258","French Polynesia","6119","Value US$ per capita","22011","Gross National Income","2012","2012","USD","19865.671949","X","Figure from international organizations",""
"MK","Macro Indicators","258","French Polynesia","6119","Value US$ per capita","22011","Gross National Income","2013","2013","USD","20935.565331","X","Figure from international organizations",""
"MK","Macro Indicators","258","French Polynesia","6119","Value US$ per capita","22011","Gross National Income","2014","2014","USD","21194.846515","X","Figure from international organizations",""
"MK","Macro Indicators","258","French Polynesia","6119","Value US$ per capita","22011","Gross National Income","2015","2015","USD","18245.175179","X","Figure from international organizations",""
"MK","Macro Indicators","258","French Polynesia","6119","Value US$ per capita","22011","Gross National Income","2016","2016","USD","18713.927185","X","Figure from international organizations",""
"MK","Macro Indicators","258","French Polynesia","6119","Value US$ per capita","22011","Gross National Income","2017","2017","USD","19743.958993","X","Figure from international organizations",""
"MK","Macro Indicators","258","French Polynesia","6119","Value US$ per capita","22011","Gross National Income","2018","2018","USD","20614.894393","X","Figure from international organizations",""
"MK","Macro Indicators","258","French Polynesia","6119","Value US$ per capita","22011","Gross National Income","2019","2019","USD","20093.208617","X","Figure from international organizations",""
"MK","Macro Indicators","258","French Polynesia","6119","Value US$ per capita","22011","Gross National Income","2020","2020","USD","19185.697736","X","Figure from international organizations",""
"MK","Macro Indicators","258","French Polynesia","6119","Value US$ per capita","22011","Gross National Income","2021","2021","USD","20230.241135","X","Figure from international organizations",""
"MK","Macro Indicators","266","Gabon","6119","Value US$ per capita","22008","Gross Domestic Product","2010","2010","USD","8391.437702","X","Figure from international organizations",""
"MK","Macro Indicators","266","Gabon","6119","Value US$ per capita","22008","Gross Domestic Product","2011","2011","USD","10260.374983","X","Figure from international organizations",""
"MK","Macro Indicators","266","Gabon","6119","Value US$ per capita","22008","Gross Domestic Product","2012","2012","USD","9349.061096","X","Figure from international organizations",""
"MK","Macro Indicators","266","Gabon","6119","Value US$ per capita","22008","Gross Domestic Product","2013","2013","USD","9247.418332","X","Figure from international organizations",""
"MK","Macro Indicators","266","Gabon","6119","Value US$ per capita","22008","Gross Domestic Product","2014","2014","USD","9243.014158","X","Figure from international organizations",""
"MK","Macro Indicators","266","Gabon","6119","Value US$ per capita","22008","Gross Domestic Product","2015","2015","USD","7085.121978","X","Figure from international organizations",""
"MK","Macro Indicators","266","Gabon","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","USD","6722.169009","X","Figure from international organizations",""
"MK","Macro Indicators","266","Gabon","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","USD","6975.769483","X","Figure from international organizations",""
"MK","Macro Indicators","266","Gabon","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","USD","7694.908751","X","Figure from international organizations",""
"MK","Macro Indicators","266","Gabon","6119","Value US$ per capita","22008","Gross Domestic Product","2019","2019","USD","7523.862278","X","Figure from international organizations",""
"MK","Macro Indicators","266","Gabon","6119","Value US$ per capita","22008","Gross Domestic Product","2020","2020","USD","6680.1158","X","Figure from international organizations",""
"MK","Macro Indicators","266","Gabon","6119","Value US$ per capita","22008","Gross Domestic Product","2021","2021","USD","8635.356742","X","Figure from international organizations",""
"MK","Macro Indicators","266","Gabon","6119","Value US$ per capita","22011","Gross National Income","2010","2010","USD","7289.054148","X","Figure from international organizations",""
"MK","Macro Indicators","266","Gabon","6119","Value US$ per capita","22011","Gross National Income","2011","2011","USD","9545.989081","X","Figure from international organizations",""
"MK","Macro Indicators","266","Gabon","6119","Value US$ per capita","22011","Gross National Income","2012","2012","USD","8496.111907","X","Figure from international organizations",""
"MK","Macro Indicators","266","Gabon","6119","Value US$ per capita","22011","Gross National Income","2013","2013","USD","8110.551437","X","Figure from international organizations",""
"MK","Macro Indicators","266","Gabon","6119","Value US$ per capita","22011","Gross National Income","2014","2014","USD","8247.788242","X","Figure from international organizations",""
"MK","Macro Indicators","266","Gabon","6119","Value US$ per capita","22011","Gross National Income","2015","2015","USD","6491.549814","X","Figure from international organizations",""
"MK","Macro Indicators","266","Gabon","6119","Value US$ per capita","22011","Gross National Income","2016","2016","USD","6200.163729","X","Figure from international organizations",""
"MK","Macro Indicators","266","Gabon","6119","Value US$ per capita","22011","Gross National Income","2017","2017","USD","6534.800238","X","Figure from international organizations",""
"MK","Macro Indicators","266","Gabon","6119","Value US$ per capita","22011","Gross National Income","2018","2018","USD","7187.451105","X","Figure from international organizations",""
"MK","Macro Indicators","266","Gabon","6119","Value US$ per capita","22011","Gross National Income","2019","2019","USD","6916.014614","X","Figure from international organizations",""
"MK","Macro Indicators","266","Gabon","6119","Value US$ per capita","22011","Gross National Income","2020","2020","USD","6326.265191","X","Figure from international organizations",""
"MK","Macro Indicators","266","Gabon","6119","Value US$ per capita","22011","Gross National Income","2021","2021","USD","7283.279826","X","Figure from international organizations",""
"MK","Macro Indicators","270","Gambia","6119","Value US$ per capita","22008","Gross Domestic Product","2010","2010","USD","796.631839","X","Figure from international organizations",""
"MK","Macro Indicators","270","Gambia","6119","Value US$ per capita","22008","Gross Domestic Product","2011","2011","USD","705.477493","X","Figure from international organizations",""
"MK","Macro Indicators","270","Gambia","6119","Value US$ per capita","22008","Gross Domestic Product","2012","2012","USD","686.55756","X","Figure from international organizations",""
"MK","Macro Indicators","270","Gambia","6119","Value US$ per capita","22008","Gross Domestic Product","2013","2013","USD","647.385582","X","Figure from international organizations",""
"MK","Macro Indicators","270","Gambia","6119","Value US$ per capita","22008","Gross Domestic Product","2014","2014","USD","561.649866","X","Figure from international organizations",""
"MK","Macro Indicators","270","Gambia","6119","Value US$ per capita","22008","Gross Domestic Product","2015","2015","USD","611.671619","X","Figure from international organizations",""
"MK","Macro Indicators","270","Gambia","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","USD","633.199597","X","Figure from international organizations",""
"MK","Macro Indicators","270","Gambia","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","USD","632.019869","X","Figure from international organizations",""
"MK","Macro Indicators","270","Gambia","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","USD","683.330813","X","Figure from international organizations",""
"MK","Macro Indicators","270","Gambia","6119","Value US$ per capita","22008","Gross Domestic Product","2019","2019","USD","722.875634","X","Figure from international organizations",""
"MK","Macro Indicators","270","Gambia","6119","Value US$ per capita","22008","Gross Domestic Product","2020","2020","USD","704.030389","X","Figure from international organizations",""
"MK","Macro Indicators","270","Gambia","6119","Value US$ per capita","22008","Gross Domestic Product","2021","2021","USD","776.127303","X","Figure from international organizations",""
"MK","Macro Indicators","270","Gambia","6119","Value US$ per capita","22011","Gross National Income","2010","2010","USD","781.194571","X","Figure from international organizations",""
"MK","Macro Indicators","270","Gambia","6119","Value US$ per capita","22011","Gross National Income","2011","2011","USD","689.529521","X","Figure from international organizations",""
"MK","Macro Indicators","270","Gambia","6119","Value US$ per capita","22011","Gross National Income","2012","2012","USD","672.360962","X","Figure from international organizations",""
"MK","Macro Indicators","270","Gambia","6119","Value US$ per capita","22011","Gross National Income","2013","2013","USD","633.422362","X","Figure from international organizations",""
"MK","Macro Indicators","270","Gambia","6119","Value US$ per capita","22011","Gross National Income","2014","2014","USD","548.41561","X","Figure from international organizations",""
"MK","Macro Indicators","270","Gambia","6119","Value US$ per capita","22011","Gross National Income","2015","2015","USD","597.003148","X","Figure from international organizations",""
"MK","Macro Indicators","270","Gambia","6119","Value US$ per capita","22011","Gross National Income","2016","2016","USD","621.331872","X","Figure from international organizations",""
"MK","Macro Indicators","270","Gambia","6119","Value US$ per capita","22011","Gross National Income","2017","2017","USD","620.13502","X","Figure from international organizations",""
